2026-08-06 16:51:49 | DEBUG    | asyncio | Using proactor: IocpProactor
2026-08-06 17:03:18 | DEBUG    | openai._base_client | Sending HTTP Request: POST https://ai.api.cloud.yandex.net/v1/chat/completions
2026-08-06 17:03:18 | DEBUG    | httpcore.connection | close.started
2026-08-06 17:03:18 | DEBUG    | httpcore.connection | close.complete
2026-08-06 17:03:18 | DEBUG    | httpcore.connection | connect_tcp.started host='ai.api.cloud.yandex.net' port=443 local_address=None timeout=5.0 socket_options=None
2026-08-06 17:03:18 | DEBUG    | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x000001CDBD1C8130>
2026-08-06 17:03:18 | DEBUG    | httpcore.connection | start_tls.started ssl_context=<ssl.SSLContext object at 0x000001CDBC77E2A0> server_hostname='ai.api.cloud.yandex.net' timeout=5.0
2026-08-06 17:03:18 | DEBUG    | httpcore.connection | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x000001CDBD13FCB0>
2026-08-06 17:03:18 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-08-06 17:03:18 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-08-06 17:03:18 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-08-06 17:03:18 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-08-06 17:03:18 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-08-06 17:03:33 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'content-type', b'application/json'), (b'x-data-logging-enabled', b'true'), (b'date', b'Thu, 06 Aug 2026 14:03:35 GMT'), (b'x-server-trace-id', b'def7e2c8f63ededa:f0f8d104d4cfcce9:498c53509e66c913:1'), (b'server', b'ycalb'), (b'transfer-encoding', b'chunked')])
2026-08-06 17:03:33 | INFO     | httpx | HTTP Request: POST https://ai.api.cloud.yandex.net/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-06 17:03:33 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-08-06 17:03:33 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-08-06 17:03:33 | DEBUG    | httpcore.http11 | response_closed.started
2026-08-06 17:03:33 | DEBUG    | httpcore.http11 | response_closed.complete
2026-08-06 17:03:33 | DEBUG    | openai._base_client | HTTP Response: POST https://ai.api.cloud.yandex.net/v1/chat/completions "200 OK" Headers({'content-type': 'application/json', 'x-data-logging-enabled': 'true', 'date': 'Thu, 06 Aug 2026 14:03:35 GMT', 'x-server-trace-id': 'def7e2c8f63ededa:f0f8d104d4cfcce9:498c53509e66c913:1', 'server': 'ycalb', 'transfer-encoding': 'chunked'})
2026-08-06 17:03:33 | DEBUG    | openai._base_client | request_id: None
2026-08-06 17:03:33 | INFO     | travel_agent.orchestrator | 💬 Токены: 📥 21424 (всего 50336) | 📤 3244 (всего 4517) | ∑ 24668
2026-08-06 17:03:33 | DEBUG    | travel_agent.orchestrator | LLM response. Content: 

Чтобы я мог подобрать точные варианты и рассчитать стоимость, уточните, пожалуйста:
1. **Состав гостей:** сколько взрослых и детей (с указанием возраста)?
2. **Длительность:** на сколько ночей планируете отдых (дата выезда)?
3. **Обратный билет:** нужен ли билет "туда-обратно"?

Пока вы уточняете, я нашел варианты перелета из Петрозаводска в Анталья и отели в Белеке на 20 августа (на 1 ночь для примера).

✈️ **Перелет: Петрозаводск → Анталья (20.08.2026)**
Прямых рейсов нет, обычно летят с пер
2026-08-06 17:03:33 | DEBUG    | travel_agent.orchestrator | LLM response. Tool calls count: 0
2026-08-06 17:03:33 | DEBUG    | travel_agent.orchestrator | Async agent loop completed in 1 iterations
2026-08-06 17:03:33 | INFO     | travel_agent.orchestrator | ✅ Цикл завершён. Расход: 📥 50336 | 📤 4517 | ∑ 54853
2026-08-06 17:03:33 | DEBUG    | travel_agent.cli | [hotels] ⏱ 15.0s  🔧 —
2026-08-06 17:04:08 | DEBUG    | openai._base_client | Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'idempotency_key': 'stainless-python-retry-66dcf593-d9e2-4f5f-856c-b48463b5c788', 'security': {'bearer_auth': True}, 'content': None, 'json_data': {'messages': [{'role': 'user', 'content': 'Ты — маршрутизатор запросов в тревел-сервисе. Определи ОДНОГО специалиста.\n\nДоступные специалисты:\n- rail: Поезда дальнего следования и электрички, выбор мест, багаж\n- avia: Авиабилеты: рейсы, тарифы, багаж, стыковки\n- hotels: Отели, апартаменты, хостелы: подбор по датам и бюджету\n- consultant: Сложные мультимодальные маршруты (поезд+самолёт), пересадки, визы, справки\n- general: Общие, приветственные и смешанные запросы\n\nПравила:\n- Поезда, электрички, РЖД, плацкарт, купе → rail\n- Самолёты, авиабилеты, рейсы, аэропорты, зарубежные/курортные направления → avia\n- Отели, гостиницы, апартаменты, проживание → hotels\n- Сложные маршруты с пересадками, визы, справки → consultant\n- Приветствия и общее → general\n\nПредыдущий специалист: hotels. Учитывай его ТОЛЬКО если запрос — уточнение к прошлой теме. Если тема сменилась — выбирай заново.\nОтветь СТРОГО одним словом из списка: rail, avia, hotels, consultant, general.\nЗапрос: 2 взрослых\nСпециалист:'}], 'model': 'gpt://b1gd8itqunasnf56lij4/qwen3.6-35b-a3b/latest', 'max_tokens': 8, 'temperature': 0.0}}
2026-08-06 17:04:08 | DEBUG    | openai._base_client | Sending HTTP Request: POST https://ai.api.cloud.yandex.net/v1/chat/completions
2026-08-06 17:04:08 | DEBUG    | httpcore.connection | close.started
2026-08-06 17:04:08 | DEBUG    | httpcore.connection | close.complete
2026-08-06 17:04:08 | DEBUG    | httpcore.connection | connect_tcp.started host='ai.api.cloud.yandex.net' port=443 local_address=None timeout=5.0 socket_options=None
2026-08-06 17:04:08 | DEBUG    | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x000001CDBD0A3520>
2026-08-06 17:04:08 | DEBUG    | httpcore.connection | start_tls.started ssl_context=<ssl.SSLContext object at 0x000001CDBCFFDD00> server_hostname='ai.api.cloud.yandex.net' timeout=5.0
2026-08-06 17:04:08 | DEBUG    | httpcore.connection | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x000001CDBD1B8590>
2026-08-06 17:04:08 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-08-06 17:04:08 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-08-06 17:04:08 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-08-06 17:04:08 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-08-06 17:04:08 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-08-06 17:04:08 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'content-type', b'application/json'), (b'x-data-logging-enabled', b'true'), (b'date', b'Thu, 06 Aug 2026 14:04:10 GMT'), (b'content-length', b'406'), (b'x-server-trace-id', b'9b8f73628236b9b3:a1ce847b86c24b43:5b78f5b927dd2284:1'), (b'server', b'ycalb')])
2026-08-06 17:04:08 | INFO     | httpx | HTTP Request: POST https://ai.api.cloud.yandex.net/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-06 17:04:08 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-08-06 17:04:08 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-08-06 17:04:08 | DEBUG    | httpcore.http11 | response_closed.started
2026-08-06 17:04:08 | DEBUG    | httpcore.http11 | response_closed.complete
2026-08-06 17:04:08 | DEBUG    | openai._base_client | HTTP Response: POST https://ai.api.cloud.yandex.net/v1/chat/completions "200 OK" Headers({'content-type': 'application/json', 'x-data-logging-enabled': 'true', 'date': 'Thu, 06 Aug 2026 14:04:10 GMT', 'content-length': '406', 'x-server-trace-id': '9b8f73628236b9b3:a1ce847b86c24b43:5b78f5b927dd2284:1', 'server': 'ycalb'})
2026-08-06 17:04:08 | DEBUG    | openai._base_client | request_id: None
2026-08-06 17:04:08 | INFO     | travel_agent.orchestrator | 🧠 LLM-роутер ответил: ''
2026-08-06 17:04:08 | INFO     | travel_agent.orchestrator | ↩️ Фолбэк роутера → general
2026-08-06 17:04:08 | INFO     | travel_agent.orchestrator | 🧭 Роутер выбрал: general
2026-08-06 17:04:08 | DEBUG    | travel_agent.orchestrator | ============================================================
2026-08-06 17:04:08 | DEBUG    | travel_agent.orchestrator | AGENT LOOP START. User message: 2 взрослых
2026-08-06 17:04:08 | DEBUG    | travel_agent.orchestrator | History length: 9
2026-08-06 17:04:08 | DEBUG    | travel_agent.orchestrator | ============================================================
2026-08-06 17:04:08 | DEBUG    | travel_agent.orchestrator | 
--- Iteration 1 ---
