2026-08-06 10:40:15 | DEBUG    | asyncio | Using proactor: IocpProactor
2026-08-06 10:46:30 | DEBUG    | openai._base_client | Sending HTTP Request: POST https://ai.api.cloud.yandex.net/v1/chat/completions
2026-08-06 10:46:30 | DEBUG    | httpcore.connection | close.started
2026-08-06 10:46:30 | DEBUG    | httpcore.connection | close.complete
2026-08-06 10:46:30 | DEBUG    | httpcore.connection | connect_tcp.started host='ai.api.cloud.yandex.net' port=443 local_address=None timeout=5.0 socket_options=None
2026-08-06 10:46:30 | DEBUG    | httpcore.connection | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x000001F373567790>
2026-08-06 10:46:30 | DEBUG    | httpcore.connection | start_tls.started ssl_context=<ssl.SSLContext object at 0x000001F372D67920> server_hostname='ai.api.cloud.yandex.net' timeout=5.0
2026-08-06 10:46:30 | DEBUG    | httpcore.connection | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x000001F3735678A0>
2026-08-06 10:46:30 | DEBUG    | httpcore.http11 | send_request_headers.started request=<Request [b'POST']>
2026-08-06 10:46:30 | DEBUG    | httpcore.http11 | send_request_headers.complete
2026-08-06 10:46:30 | DEBUG    | httpcore.http11 | send_request_body.started request=<Request [b'POST']>
2026-08-06 10:46:30 | DEBUG    | httpcore.http11 | send_request_body.complete
2026-08-06 10:46:30 | DEBUG    | httpcore.http11 | receive_response_headers.started request=<Request [b'POST']>
2026-08-06 10:46:34 | DEBUG    | httpcore.http11 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'content-type', b'application/json'), (b'x-data-logging-enabled', b'true'), (b'date', b'Thu, 06 Aug 2026 07:46:35 GMT'), (b'x-server-trace-id', b'7f08c514ca9c500c:021f9ba8385cbbae:2f40765b8f9eacd7:1'), (b'server', b'ycalb'), (b'transfer-encoding', b'chunked')])
2026-08-06 10:46:34 | INFO     | httpx | HTTP Request: POST https://ai.api.cloud.yandex.net/v1/chat/completions "HTTP/1.1 200 OK"
2026-08-06 10:46:34 | DEBUG    | httpcore.http11 | receive_response_body.started request=<Request [b'POST']>
2026-08-06 10:46:34 | DEBUG    | httpcore.http11 | receive_response_body.complete
2026-08-06 10:46:34 | DEBUG    | httpcore.http11 | response_closed.started
2026-08-06 10:46:34 | DEBUG    | httpcore.http11 | response_closed.complete
2026-08-06 10:46:34 | DEBUG    | openai._base_client | HTTP Response: POST https://ai.api.cloud.yandex.net/v1/chat/completions "200 OK" Headers({'content-type': 'application/json', 'x-data-logging-enabled': 'true', 'date': 'Thu, 06 Aug 2026 07:46:35 GMT', 'x-server-trace-id': '7f08c514ca9c500c:021f9ba8385cbbae:2f40765b8f9eacd7:1', 'server': 'ycalb', 'transfer-encoding': 'chunked'})
2026-08-06 10:46:34 | DEBUG    | openai._base_client | request_id: None
2026-08-06 10:46:34 | INFO     | travel_agent.orchestrator | 💬 Токены: 📥 24760 (всего 24760) | 📤 1285 (всего 1285) | ∑ 26045
2026-08-06 10:46:34 | DEBUG    | travel_agent.orchestrator | LLM response. Content: 


2026-08-06 10:46:34 | DEBUG    | travel_agent.orchestrator | LLM response. Tool calls count: 1
2026-08-06 10:46:34 | INFO     | travel_agent.orchestrator |    🔧 [get_avia_instructions] args={}
2026-08-06 10:46:34 | INFO     | mcp | MCP call: get_avia_instructions
2026-08-06 10:46:34 | DEBUG    | mcp | MCP call arguments: {}
2026-08-06 10:46:34 | DEBUG    | mcp | MCP POST: {"jsonrpc": "2.0", "id": "0e493e7d-2e20-47b8-a876-419b5c28f72b", "method": "tools/call", "params": {"name": "get_avia_instructions", "arguments": {}}}
2026-08-06 10:46:34 | DEBUG    | mcp | MCP response: status=200, len=7683
2026-08-06 10:46:34 | DEBUG    | travel_agent.orchestrator | [get_avia_instructions] result size: 7408 chars
2026-08-06 10:46:34 | DEBUG    | travel_agent.orchestrator | [get_avia_instructions] result preview: # Avia playbook (`search_avia` -> `create_checkout_link`)

## Detail card
No confirmed read-only avia detail endpoint. For a presentation card,
pass the selected compact offer object as `details_ref` to
`get_offer_details(product_type='avia', ...)` — it reformats with no
side effects.

## Flight number
The flight number is `legs[].segments[].voyage_no` (e.g. `SU-6026`) — one
per segment, so a connection shows one number per hop. Quote it verbatim;
never reconstruct a flight number from the carrier name or times.

## Filters (`direct_only`, `carriers`)
`direct_only=true` keeps only nonstop flights (every leg a single segment;
round-trip stays direct when both legs are). `carriers=[...]` keeps only offers
where every listed airline matches one of the requested names/ids; a mixed
Aeroflot+S7 offer does not satisfy "only Aeroflot".
`meta.carriers_available` is the per-route airline reference DERIVED from the
fetched offers (avia fetches the full route pool, so it's complete for the
route): each entry has `name` ("Аэрофлот"), `offers_count` and `price_from` —
plus a stable `id` ("1062") ONLY when Tutu ships its carrier facet (the current
`/avia/offers` endpoint doesn't — see the TODO-for-Tutu; filter by `name`).
Matching is a case-insensitive substring on the name, so guessing ("aeroflot"
for "Аэрофлот") silently drops everything. What
each filter removed is in `meta.post_filter_dropped_not_direct` /
`post_filter_dropped_wrong_carrier`. When a filter is active the whole route
pool
2026-08-06 10:46:34 | DEBUG    | travel_agent.orchestrator | 
--- Iteration 2 ---
